frame,time_sec,track_id,class_id,class_name,team_id,team_label,confidence,x1,y1,x2,y2,center_x,center_y,foot_x,foot_y,api_time,team_model_ready
2,0.08,18,3,referee,,,0.8363350033760071,1400.0,121.0,1423.0,168.0,1411.5,144.5,1411.5,168.0,0.7018487453460693,True
3,0.12,1,1,player,1.0,team_1,0.9332542419433594,847.0,355.0,892.0,416.0,869.5,385.5,869.5,416.0,0.35599541664123535,True
3,0.12,6,1,player,1.0,team_1,0.9332168698310852,432.0,735.0,495.0,837.0,463.5,786.0,463.5,837.0,0.35599541664123535,True
3,0.12,3,1,player,1.0,team_1,0.9290457963943481,587.0,531.0,630.0,599.0,608.5,565.0,608.5,599.0,0.35599541664123535,True
3,0.12,4,1,player,2.0,team_2,0.9288009405136108,639.0,501.0,688.0,573.0,663.5,537.0,663.5,573.0,0.35599541664123535,True
3,0.12,8,1,player,1.0,team_1,0.9259742498397827,989.0,297.0,1022.0,360.0,1005.5,328.5,1005.5,360.0,0.35599541664123535,True
3,0.12,2,1,player,2.0,team_2,0.9237632155418396,572.0,696.0,633.0,793.0,602.5,744.5,602.5,793.0,0.35599541664123535,True
3,0.12,10,1,player,2.0,team_2,0.9223409295082092,1577.0,492.0,1618.0,569.0,1597.5,530.5,1597.5,569.0,0.35599541664123535,True
3,0.12,11,1,player,1.0,team_1,0.9181983470916748,752.0,390.0,792.0,457.0,772.0,423.5,772.0,457.0,0.35599541664123535,True
3,0.12,5,1,player,1.0,team_1,0.9171639680862427,502.0,641.0,545.0,742.0,523.5,691.5,523.5,742.0,0.35599541664123535,True
3,0.12,9,1,player,1.0,team_1,0.9122052192687988,1453.0,515.0,1488.0,603.0,1470.5,559.0,1470.5,603.0,0.35599541664123535,True
3,0.12,19,1,player,1.0,team_1,0.9053474068641663,901.0,339.0,935.0,405.0,918.0,372.0,918.0,405.0,0.35599541664123535,True
3,0.12,14,1,player,1.0,team_1,0.905232846736908,1315.0,264.0,1338.0,328.0,1326.5,296.0,1326.5,328.0,0.35599541664123535,True
3,0.12,16,2,goalkeeper,,,0.9044138789176941,570.0,284.0,605.0,357.0,587.5,320.5,587.5,357.0,0.35599541664123535,True
3,0.12,13,1,player,2.0,team_2,0.9033140540122986,365.0,769.0,404.0,877.0,384.5,823.0,384.5,877.0,0.35599541664123535,True
3,0.12,15,1,player,2.0,team_2,0.9007105231285095,1458.0,852.0,1521.0,965.0,1489.5,908.5,1489.5,965.0,0.35599541664123535,True
3,0.12,12,1,player,2.0,team_2,0.8999245762825012,1006.0,589.0,1037.0,677.0,1021.5,633.0,1021.5,677.0,0.35599541664123535,True
3,0.12,17,1,player,2.0,team_2,0.8905419707298279,1739.0,209.0,1761.0,275.0,1750.0,242.0,1750.0,275.0,0.35599541664123535,True
3,0.12,20,1,player,2.0,team_2,0.8850075602531433,1116.0,319.0,1145.0,392.0,1130.5,355.5,1130.5,392.0,0.35599541664123535,True
3,0.12,21,1,player,2.0,team_2,0.8519061803817749,1110.0,282.0,1142.0,334.0,1126.0,308.0,1126.0,334.0,0.35599541664123535,True
3,0.12,7,1,player,2.0,team_2,0.8500456213951111,926.0,328.0,963.0,393.0,944.5,360.5,944.5,393.0,0.35599541664123535,True
3,0.12,18,3,referee,,,0.8416723012924194,1400.0,122.0,1421.0,169.0,1410.5,145.5,1410.5,169.0,0.35599541664123535,True
4,0.16,1,1,player,1.0,team_1,0.930813729763031,843.0,353.0,891.0,415.0,867.0,384.0,867.0,415.0,0.6825652122497559,True
4,0.16,3,1,player,1.0,team_1,0.9287114143371582,582.0,531.0,629.0,598.0,605.5,564.5,605.5,598.0,0.6825652122497559,True
4,0.16,4,1,player,2.0,team_2,0.9268259406089783,636.0,500.0,687.0,573.0,661.5,536.5,661.5,573.0,0.6825652122497559,True
4,0.16,8,1,player,1.0,team_1,0.9196136593818665,984.0,297.0,1018.0,359.0,1001.0,328.0,1001.0,359.0,0.6825652122497559,True
4,0.16,6,1,player,1.0,team_1,0.9182908535003662,435.0,735.0,499.0,838.0,467.0,786.5,467.0,838.0,0.6825652122497559,True
4,0.16,11,1,player,1.0,team_1,0.918205201625824,748.0,389.0,790.0,456.0,769.0,422.5,769.0,456.0,0.6825652122497559,True
4,0.16,5,1,player,1.0,team_1,0.9174502491950989,497.0,641.0,541.0,741.0,519.0,691.0,519.0,741.0,0.6825652122497559,True
4,0.16,10,1,player,2.0,team_2,0.9171576499938965,1568.0,492.0,1609.0,568.0,1588.5,530.0,1588.5,568.0,0.6825652122497559,True
4,0.16,19,1,player,1.0,team_1,0.9146678447723389,896.0,337.0,936.0,404.0,916.0,370.5,916.0,404.0,0.6825652122497559,True
4,0.16,9,1,player,1.0,team_1,0.9139151573181152,1445.0,517.0,1482.0,604.0,1463.5,560.5,1463.5,604.0,0.6825652122497559,True
4,0.16,15,1,player,2.0,team_2,0.912738025188446,1448.0,848.0,1513.0,962.0,1480.5,905.0,1480.5,962.0,0.6825652122497559,True
4,0.16,2,1,player,2.0,team_2,0.9072110652923584,578.0,696.0,636.0,792.0,607.0,744.0,607.0,792.0,0.6825652122497559,True
4,0.16,13,1,player,2.0,team_2,0.9054840803146362,362.0,769.0,397.0,876.0,379.5,822.5,379.5,876.0,0.6825652122497559,True
4,0.16,14,1,player,1.0,team_1,0.9018732309341431,1308.0,263.0,1332.0,328.0,1320.0,295.5,1320.0,328.0,0.6825652122497559,True
4,0.16,16,2,goalkeeper,,,0.9006538391113281,565.0,282.0,600.0,355.0,582.5,318.5,582.5,355.0,0.6825652122497559,True
